File,Line,Column,DefaultLevel,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint,ToolVersion,RuleId,HelpUri
repos_cpp/nghttp2/src/shrpx.cc,1782,36,4,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!).","Set up the correct permissions (e.g., using setuid()) and try to open the file directly.",,CWE-362/CWE-367!,    auto &accessconf = loggingconf.access;,a5c4b67fdef47d4bad861818a678dd83b81bd47f1b166c8821aa912170507fcc,2.0.19,FF1030,https://cwe.mitre.org/data/definitions/362.htmlhttps://cwe.mitre.org/data/definitions/367.html
repos_cpp/nghttp2/src/shrpx.cc,3305,19,4,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!).","Set up the correct permissions (e.g., using setuid()) and try to open the file directly.",,CWE-362/CWE-367!,  if (loggingconf.access.syslog || loggingconf.error.syslog) {,70f36d2c9605dbed3c8462257f8289ac71c501c153ce8acaaea4c84bfb5dd8ce,2.0.19,FF1030,https://cwe.mitre.org/data/definitions/362.htmlhttps://cwe.mitre.org/data/definitions/367.html
repos_cpp/nghttp2/src/shrpx.cc,3305,26,4,4,format,syslog,"If syslog's format strings can be influenced by an attacker, they can be exploited (CWE-134).",Use a constant format string for syslog.,,CWE-134,  if (loggingconf.access.syslog || loggingconf.error.syslog) {,70f36d2c9605dbed3c8462257f8289ac71c501c153ce8acaaea4c84bfb5dd8ce,2.0.19,FF1018,https://cwe.mitre.org/data/definitions/134.html
repos_cpp/nghttp2/src/shrpx.cc,3305,54,4,4,format,syslog,"If syslog's format strings can be influenced by an attacker, they can be exploited (CWE-134).",Use a constant format string for syslog.,,CWE-134,  if (loggingconf.access.syslog || loggingconf.error.syslog) {,70f36d2c9605dbed3c8462257f8289ac71c501c153ce8acaaea4c84bfb5dd8ce,2.0.19,FF1018,https://cwe.mitre.org/data/definitions/134.html
repos_cpp/nghttp2/src/shrpx_client_handler.cc,1232,21,4,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!).","Set up the correct permissions (e.g., using setuid()) and try to open the file directly.",,CWE-362/CWE-367!,"    config->logging.access.format,",1f258bee8338671b79a637a48c45c0b85cd777a84d968418e1236e26b4a2a4c3,2.0.19,FF1030,https://cwe.mitre.org/data/definitions/362.htmlhttps://cwe.mitre.org/data/definitions/367.html
repos_cpp/nghttp2/src/shrpx_config.cc,3100,21,4,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!).","Set up the correct permissions (e.g., using setuid()) and try to open the file directly.",,CWE-362/CWE-367!,"    config->logging.access.file = make_string_ref(config->balloc, optarg);",15c900dea6f82c0525b654e44579180e87d6da69f58124006902b567f212fefb,2.0.19,FF1030,https://cwe.mitre.org/data/definitions/362.htmlhttps://cwe.mitre.org/data/definitions/367.html
repos_cpp/nghttp2/src/shrpx_config.cc,3104,21,4,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!).","Set up the correct permissions (e.g., using setuid()) and try to open the file directly.",,CWE-362/CWE-367!,"    config->logging.access.syslog = util::strieq(""yes""sv, optarg);",4e55834f8848c789f37b797745481b097be01b55951c28db0874b1584bba5e15,2.0.19,FF1030,https://cwe.mitre.org/data/definitions/362.htmlhttps://cwe.mitre.org/data/definitions/367.html
repos_cpp/nghttp2/src/shrpx_config.cc,3108,21,4,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!).","Set up the correct permissions (e.g., using setuid()) and try to open the file directly.",,CWE-362/CWE-367!,"    config->logging.access.format = parse_log_format(config->balloc, optarg);",4b7a422135d05df94219b57721d2c12db790dd8e8217fe67861645e7487e1bab,2.0.19,FF1030,https://cwe.mitre.org/data/definitions/362.htmlhttps://cwe.mitre.org/data/definitions/367.html
repos_cpp/nghttp2/src/shrpx_config.cc,3986,21,4,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!).","Set up the correct permissions (e.g., using setuid()) and try to open the file directly.",,CWE-362/CWE-367!,"    config->logging.access.write_early = util::strieq(""yes""sv, optarg);",35a543164c0898973ca5f8168dcd6e357999795563d8696ebcd32ab5321bd626,2.0.19,FF1030,https://cwe.mitre.org/data/definitions/362.htmlhttps://cwe.mitre.org/data/definitions/367.html
repos_cpp/nghttp2/src/shrpx_config.h,900,10,4,4,format,syslog,"If syslog's format strings can be influenced by an attacker, they can be exploited (CWE-134).",Use a constant format string for syslog.,,CWE-134,    bool syslog;,c250787b1ef2a8ec2dc22f1544e1d0733c74b14de48e65b4e1b1fd7856dc372d,2.0.19,FF1018,https://cwe.mitre.org/data/definitions/134.html
repos_cpp/nghttp2/src/shrpx_config.h,904,5,4,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!).","Set up the correct permissions (e.g., using setuid()) and try to open the file directly.",,CWE-362/CWE-367!,  } access;,0f94b3ccfdd9ecc0e80e605f088ef2c62a0b8ecbe31b6fd8067f90ae001ca2de,2.0.19,FF1030,https://cwe.mitre.org/data/definitions/362.htmlhttps://cwe.mitre.org/data/definitions/367.html
repos_cpp/nghttp2/src/shrpx_config.h,908,10,4,4,format,syslog,"If syslog's format strings can be influenced by an attacker, they can be exploited (CWE-134).",Use a constant format string for syslog.,,CWE-134,    bool syslog;,c250787b1ef2a8ec2dc22f1544e1d0733c74b14de48e65b4e1b1fd7856dc372d,2.0.19,FF1018,https://cwe.mitre.org/data/definitions/134.html
repos_cpp/nghttp2/src/shrpx_http2_session.cc,1180,19,4,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!).","Set up the correct permissions (e.g., using setuid()) and try to open the file directly.",,CWE-362/CWE-367!,  if (loggingconf.access.write_early && downstream->accesslog_ready()) {,2ace4e6dacb2e03e7a2c68f36ed8aea7f16e4decbe7105b94a880917d967fe54,2.0.19,FF1030,https://cwe.mitre.org/data/definitions/362.htmlhttps://cwe.mitre.org/data/definitions/367.html
repos_cpp/nghttp2/src/shrpx_http3_upstream.cc,177,17,4,4,format,vsnprintf,"If format strings can be influenced by an attacker, they can be exploited, and note that sprintf variations do not always \0-terminate (CWE-134).",Use a constant for the format specification.,,CWE-134,"  auto nwrite = vsnprintf(buf.data(), buf.size(), fmt, ap);",7df7f080bcbe9d4facaaced4fd7e5fc84e294816c557a317e1a4fe5f79f5c515,2.0.19,FF1019,https://cwe.mitre.org/data/definitions/134.html
repos_cpp/nghttp2/src/shrpx_http_downstream_connection.cc,1025,19,4,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!).","Set up the correct permissions (e.g., using setuid()) and try to open the file directly.",,CWE-362/CWE-367!,  if (loggingconf.access.write_early && downstream->accesslog_ready()) {,2ace4e6dacb2e03e7a2c68f36ed8aea7f16e4decbe7105b94a880917d967fe54,2.0.19,FF1030,https://cwe.mitre.org/data/definitions/362.htmlhttps://cwe.mitre.org/data/definitions/367.html
repos_cpp/nghttp2/src/shrpx_log.cc,135,48,4,4,format,syslog,"If syslog's format strings can be influenced by an attacker, they can be exploited (CWE-134).",Use a constant format string for syslog.,,CWE-134,      (lgconf->errorlog_fd == -1 && !errorconf.syslog)) {,f3979041769a4e41a462bf60b30fc46baea05f8b15bf73b04032ccb938ba80b8,2.0.19,FF1018,https://cwe.mitre.org/data/definitions/134.html
repos_cpp/nghttp2/src/shrpx_log.cc,140,17,4,4,format,syslog,"If syslog's format strings can be influenced by an attacker, they can be exploited (CWE-134).",Use a constant format string for syslog.,,CWE-134,  if (errorconf.syslog) {,2f232ac981f37292a196702bb0edc0f1835f5f1b2e52030d68529a60642123c7,2.0.19,FF1018,https://cwe.mitre.org/data/definitions/134.html
repos_cpp/nghttp2/src/shrpx_log.cc,188,17,4,4,format,syslog,"If syslog's format strings can be influenced by an attacker, they can be exploited (CWE-134).",Use a constant format string for syslog.,,CWE-134,  if (errorconf.syslog) {,2f232ac981f37292a196702bb0edc0f1835f5f1b2e52030d68529a60642123c7,2.0.19,FF1018,https://cwe.mitre.org/data/definitions/134.html
repos_cpp/nghttp2/src/shrpx_log.cc,488,44,4,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!).","Set up the correct permissions (e.g., using setuid()) and try to open the file directly.",,CWE-362/CWE-367!,  auto &accessconf = get_config()->logging.access;,efb3f33c5e0ab40a84c4175c1e4842376938afec0cd6e8025cb2e559e63a3a18,2.0.19,FF1030,https://cwe.mitre.org/data/definitions/362.htmlhttps://cwe.mitre.org/data/definitions/367.html
repos_cpp/nghttp2/src/shrpx_log.cc,490,49,4,4,format,syslog,"If syslog's format strings can be influenced by an attacker, they can be exploited (CWE-134).",Use a constant format string for syslog.,,CWE-134,  if (lgconf->accesslog_fd == -1 && !accessconf.syslog) {,310d41d8e02b1b676c3c9b512b2bec62762e739bcf7ead68c21de92bcc6a7fec,2.0.19,FF1018,https://cwe.mitre.org/data/definitions/134.html
repos_cpp/nghttp2/src/shrpx_log.cc,759,18,4,4,format,syslog,"If syslog's format strings can be influenced by an attacker, they can be exploited (CWE-134).",Use a constant format string for syslog.,,CWE-134,  if (accessconf.syslog) {,a1cbe6c563a9a2b07308b2478a672602d4529a5c8d0e0643405c543d01d57073,2.0.19,FF1018,https://cwe.mitre.org/data/definitions/134.html
repos_cpp/nghttp2/src/shrpx_log.cc,783,34,4,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!).","Set up the correct permissions (e.g., using setuid()) and try to open the file directly.",,CWE-362/CWE-367!,  auto &accessconf = loggingconf.access;,a5c4b67fdef47d4bad861818a678dd83b81bd47f1b166c8821aa912170507fcc,2.0.19,FF1030,https://cwe.mitre.org/data/definitions/362.htmlhttps://cwe.mitre.org/data/definitions/367.html
repos_cpp/nghttp2/src/shrpx_log.cc,786,19,4,4,format,syslog,"If syslog's format strings can be influenced by an attacker, they can be exploited (CWE-134).",Use a constant format string for syslog.,,CWE-134,  if (!accessconf.syslog && !accessconf.file.empty()) {,0f6fcecf80f03f5e1768067a129b912ab5125fae24d71bb7a934bf748190de04,2.0.19,FF1018,https://cwe.mitre.org/data/definitions/134.html
repos_cpp/nghttp2/src/shrpx_log.cc,795,18,4,4,format,syslog,"If syslog's format strings can be influenced by an attacker, they can be exploited (CWE-134).",Use a constant format string for syslog.,,CWE-134,  if (!errorconf.syslog && !errorconf.file.empty()) {,77fc367c346acd8da9426547274ea26e94d4e4af11677e4ed431bf899fcb60b9,2.0.19,FF1018,https://cwe.mitre.org/data/definitions/134.html
repos_cpp/nghttp2/src/shrpx_log.cc,849,17,4,4,format,syslog,"If syslog's format strings can be influenced by an attacker, they can be exploited (CWE-134).",Use a constant format string for syslog.,,CWE-134,  if (errorconf.syslog || lgconf->errorlog_fd == -1) {,bf8e3ec898d86d742c14e0e541b410a1ae9bfc2491d2abb7c55c76baa5abecd9,2.0.19,FF1018,https://cwe.mitre.org/data/definitions/134.html
repos_cpp/nghttp2/src/deflatehd.cc,396,13,3,3,buffer,getopt_long,"Some older implementations do not protect against internal buffer overflows (CWE-120, CWE-20).","Check implementation on installation, or limit the size of all string inputs.",,"CWE-120, CWE-20","    int c = getopt_long(argc, argv, ""S:dhs:t"", long_options, &option_index);",52642e28c8cdcfdaae7863861d053336cf9ef19715e2061eb55c7f8ef13b7279,2.0.19,FF1027,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/nghttp2/src/h2load.cc,2422,14,3,3,buffer,getopt_long,"Some older implementations do not protect against internal buffer overflows (CWE-120, CWE-20).","Check implementation on installation, or limit the size of all string inputs.",,"CWE-120, CWE-20","    auto c = getopt_long(argc, argv,",218234b413d22584d7d7b29f6cc554d233cdb0b03be89140bbf909db4c017b99,2.0.19,FF1027,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/nghttp2/src/inflatehd.cc,265,13,3,3,buffer,getopt_long,"Some older implementations do not protect against internal buffer overflows (CWE-120, CWE-20).","Check implementation on installation, or limit the size of all string inputs.",,"CWE-120, CWE-20","    int c = getopt_long(argc, argv, ""dh"", long_options, &option_index);",0254804da70b17c0e32dc7de0367605beae87354f5f489f08b79588550144c26,2.0.19,FF1027,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/nghttp2/src/nghttp.cc,2728,7,3,3,buffer,getopt_long,"Some older implementations do not protect against internal buffer overflows (CWE-120, CWE-20).","Check implementation on installation, or limit the size of all string inputs.",,"CWE-120, CWE-20","      getopt_long(argc, argv, ""M:Oab:c:d:m:np:r:hH:vst:uw:yW:"", long_options,",1130ef474c1de89038fa011ed6313e4d3d7c04635063fcfe6c0684b808a007f6,2.0.19,FF1027,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/nghttp2/src/nghttpd.cc,229,13,3,3,buffer,getopt_long,"Some older implementations do not protect against internal buffer overflows (CWE-120, CWE-20).","Check implementation on installation, or limit the size of all string inputs.",,"CWE-120, CWE-20","    int c = getopt_long(argc, argv, ""DVb:c:d:ehm:n:p:va:w:W:"", long_options,",f8007b9ed7fffb0c608b0524fb8bbe7e8284ab792773f253261abe2ca00e6b44,2.0.19,FF1027,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/nghttp2/src/shrpx.cc,821,16,3,3,buffer,getenv,"Environment variables are untrustable input if they can be set by an attacker.  They can have any content and length, and the same variable can be set more than once (CWE-807, CWE-20).",Check environment variables carefully before using them.,,"CWE-807, CWE-20",    auto env = getenv(name.c_str());,b491075b31d5556b7552e85cc0d8808c9d42b1478bc3c27a296d13aecd947762,2.0.19,FF1053,https://cwe.mitre.org/data/definitions/807.html
repos_cpp/nghttp2/src/shrpx.cc,892,12,3,3,buffer,getenv,"Environment variables are untrustable input if they can be set by an attacker.  They can have any content and length, and the same variable can be set more than once (CWE-807, CWE-20).",Check environment variables carefully before using them.,,"CWE-807, CWE-20",  auto s = getenv(ENV_ORIG_PID.data());,a57f372d2cc5ef5e878828f5c77bac7671b6e9acc31979950ea83ba96b2b7cdb,2.0.19,FF1053,https://cwe.mitre.org/data/definitions/807.html
repos_cpp/nghttp2/src/shrpx.cc,914,16,3,3,buffer,getenv,"Environment variables are untrustable input if they can be set by an attacker.  They can have any content and length, and the same variable can be set more than once (CWE-807, CWE-20).",Check environment variables carefully before using them.,,"CWE-807, CWE-20",    auto env = getenv(name.c_str());,b491075b31d5556b7552e85cc0d8808c9d42b1478bc3c27a296d13aecd947762,2.0.19,FF1053,https://cwe.mitre.org/data/definitions/807.html
repos_cpp/nghttp2/src/shrpx.cc,1024,23,3,3,buffer,getenv,"Environment variables are untrustable input if they can be set by an attacker.  They can have any content and length, and the same variable can be set more than once (CWE-807, CWE-20).",Check environment variables carefully before using them.,,"CWE-807, CWE-20","  if (sd_booted() && (getenv(""NOTIFY_SOCKET"") != nullptr)) {",47f6c1e022d2c8de64a81f862960f59b0c9908bbef371a6b06cf5c767a7436a4,2.0.19,FF1053,https://cwe.mitre.org/data/definitions/807.html
repos_cpp/nghttp2/src/shrpx.cc,3978,7,3,3,buffer,getopt_long,"Some older implementations do not protect against internal buffer overflows (CWE-120, CWE-20).","Check implementation on installation, or limit the size of all string inputs.",,"CWE-120, CWE-20","      getopt_long(argc, argv, ""DL:b:c:f:hkn:opsv"", long_options, &option_index);",b4729ade8323f44eed0e30c999c9f732aba8282078245b4ae7d2991ddc675eb6,2.0.19,FF1027,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/nghttp2/src/tls.cc,205,26,3,3,buffer,getenv,"Environment variables are untrustable input if they can be set by an attacker.  They can have any content and length, and the same variable can be set more than once (CWE-807, CWE-20).",Check environment variables carefully before using them.,,"CWE-807, CWE-20","  auto keylog_filename = getenv(""SSLKEYLOGFILE"");",cd55ab38a5534bcf4280f50b2e22cad54f44121c64a82fc806c9064b3cf121ea,2.0.19,FF1053,https://cwe.mitre.org/data/definitions/807.html
repos_cpp/nghttp2/src/util_test.cc,725,13,3,3,buffer,getenv,"Environment variables are untrustable input if they can be set by an attacker.  They can have any content and length, and the same variable can be set more than once (CWE-807, CWE-20).",Check environment variables carefully before using them.,,"CWE-807, CWE-20","  auto tz = getenv(""TZ"");",ea6da0c33ef6635a62ed72a9951da4bbfeb2d134f9687d9bedd109fad0f95fb9,2.0.19,FF1053,https://cwe.mitre.org/data/definitions/807.html
repos_cpp/nghttp2/examples/client.c,122,3,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"  memcpy(dst, s, len);",e5f7b25fc6923f91b23c4bf800371485403be62589a03865ab557d7dda2b03ec,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/nghttp2/examples/client.c,383,3,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,  char service[NI_MAXSERV];,da76c0d2a15f199d661a6e6bebff106c877647c4b5ff423a4a6db2294b99dd2e,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/nghttp2/examples/libevent-client.c,110,3,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"  memcpy(stream_data->authority, &uri[u->field_data[URLPARSE_HOST].off],",a237d1615eb7bf583923366f7409af092f69fd30fd1186cd719a607d251a09bd,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/nghttp2/examples/libevent-client.c,130,5,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"    memcpy(stream_data->path, &uri[u->field_data[URLPARSE_PATH].off],",d017b90e16111e02b5b74464b0da451e2af1d3ca069ff6675c212f47d03eb716,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/nghttp2/examples/libevent-client.c,139,5,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,    memcpy(stream_data->path + stream_data->pathlen -,1a448a51163533e4afcdb5575cd469e3a509cb5e136b547866db38e33c713ca2,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/nghttp2/examples/libevent-server.c,226,3,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,  char host[NI_MAXHOST];,39e4110daecae371d593a92420fb3cb011f0a5f109b1130d2790868765b7a024,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/nghttp2/examples/libevent-server.c,365,5,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"    memcpy(&res[j], &value[i], 2);",7e29f2873de1b66fcc12595388993f750f74b6403a9847d0ded1ae1c34996196,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/nghttp2/examples/libevent-server.c,368,5,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"    memcpy(res, value, valuelen);",29a69463ad561245d6cbb723f64afc2a13ce5a5a2fce5218ffb33c311c5ae865,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/nghttp2/examples/libevent-server.c,532,8,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,"  fd = open(rel_path, O_RDONLY);",131d928094ecc20192f93aff246f9fef5f836eb19dd039c7c43f62e8ff27f4e2,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
repos_cpp/nghttp2/fuzz/fuzz_frames.cc,16,3,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"  memcpy(n, s1.c_str(), s1.size());",0adc93b4a68705a2f876d9c3df86e3fcfc973d895be30e18c87b4f913bbedecf,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/nghttp2/fuzz/fuzz_frames.cc,19,3,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"  memcpy(v, s2.c_str(), s2.size());",6bf424038c2abe42280aac546ebf0db89c49b9329d2c98434e7971b4ce84de34,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/nghttp2/lib/nghttp2_frame.c,682,5,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"    memcpy(var_gift_payload, payload + 8, var_gift_payloadlen);",5d6b5ac3f568510fc08e0814fdcb7bccabe0940d8dd55fcee2d6238095e3d2a3,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/nghttp2/lib/nghttp2_frame.c,955,3,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"  memcpy(iv_copy, iv, len);",6b438386ba2db51290471bc62ed18df114faea7211ad19d4f6e43949f5e9fac3,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/nghttp2/lib/nghttp2_frame.c,1077,9,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"        memcpy(data, nva[i].name, nva[i].namelen);",2cc030bc17c1f11e095acebf7b4903c01d19abfaa68c435762bef5ff7d367c7d,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/nghttp2/lib/nghttp2_frame.c,1091,9,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"        memcpy(data, nva[i].value, nva[i].valuelen);",2d300ce27a0382a8f09836b4abddbdce400d1da829d06d7de0ea571baf8021a2,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/nghttp2/lib/nghttp2_hd_huffman.c,66,7,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"      memcpy(bufs->cur->buf.last, &x, 4);",19b1b3e68510fecaf74993b8f539c64a69403599785a6a4bb0d19c83834c4913,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
